,text,label
4914,"Okay if the PowerofAttraction is a thing. I'm just gonna put this out there. Japan's borders will open in September. There, I've said it... Universe take the wheel folded hands face with tears of joy face with tears of joy face with tears of joy JapanTravelBan psychology mentalhealth",1
4915,I think I understand a little more about suicide now. It’s about that brief moment where it simply doesn’t hurt anymore face with monocle I can appreciate the allure of that mentalhealth,1
4916,"“I was struggling with my mental health; I was diagnosed with depression & anxiety & took a couple of years out to focus on my mentalhealth. For me, taking time was really important."" This wellbeingwednesday we're sharing Hannah's inspirational story. ",0
4917,"A loss of the hormone allopregnanolone linked to altered brain and behavior development in gestation, new research finds pregnancy science gestation MentalHealth",1
4918,Why the masks when in the presence of peasants? Why no masks in the presence of Elites at the G7? It’s all PandemicTheatre eh ? It’s the government who has created the MentalHealth crisis via HarmfulLockdowns Tyranny LiesUponLies OnPoli ,1
4919,The students of Grades 3 to 5 were excited to begin their first day at school after the summer break .There were some lovely ice breaker activities followed by a game to get to know their friends better school school wellness happy jssps ,1
4920,No one cares about our mental health. sackdanandrews MentalHealthMatters mentalhealth CovidVic COVID19Aus ,1
4921,POSITIVE NEWS OF THE WEEK Robert Ruvkun has a big secret... Dance like no one is looking. This is great story to warm your heart from Eric's Heroes positivenews happy good safety safetyfirst feelgood instagood kindness ,0
4922,"Christmas NewYear BERmonths countdown Christmascountdown NewYearcountdown excited Let's start the countdown to Christmas and New Year, shall we? slightly smiling face smiling face with smiling eyes grinning face beaming face with smiling eyes raising hands hourglass not done watch stopwatch calendar twelve o’clock Santa Claus Mrs. Claus baby angel Christmas tree wrapped gift pine decoration ribbon bell snowflake snowman without snow glowing star milky way shooting star sparkle sparkles sparkler fireworks party popper confetti ball bottle with popping cork clinking glasses sparkling heart red heart ",1
4923,"Appetite Control, Allergies, Diet, Weight Loss and more. Shop Online at or call us for more information 1-877-626-4112 Herbal Natural Teas Health Remedies Free Stress Vitamins MensHealth WomensHealth wealth ",1
4924,5 ways to help your child cope with stress Parenting MentalHealth Wellbeing BackToSchool ,1
4925,Note to self don't plan to move countries within 2 weeks of deadlines. Stressed Depressed AMessed,1
4926,.. and 3 out of every 4 people felt better after discussing their partner's affair on Clarity. Talk on Clarity App and seek advice anonymously yellow heart Try Clarity tryClarity LetsTalk MentalHealth InstantHelp Help ,0
4927,2012 and 2021 going back in time. red heart foodblogger waj throwbackthursday goodmorning love thursdayvibes happy picoftheday photography smile fashion instagram photooftheday instagood photo buongiorno ,0
4928,Soar like the butterfly. That's our wish for you.? .? BelightU? .? inspiration motivation love entrepreneur lifestyle instagood success goals motivate business life hustle happiness motivational inspirational entrepreneurship beautiful happy photooftheday ,0
4929,Anyone into NFT horse racing? about to race our first race in the Metaverse Excited ,0
4930,We are on the countdown for the first edition of nourish magazine to return from the printers – one sleep to go!! eatnourishdrink thetasteofeastanglia supportlocal nourishmagazineuk firstissue outsoon excited soontoberevealed recipesgalore cannotwait ,0
4931,Good morning! sun sun It's Friday and we are feeling it! smiling face with sunglasses . . . Ancora Group Teamwork Friday Friyay Feels Vibe Weekend Succesful Week Happy ,0
4932,Just chilling in bed while I wait for my computer to finish downloading Adobe Media Encoder. AdobeXNCT?? AdobeFresco AdobeEduCreative AdobeMAX adobeillustrator AdobeXNCTJaemin adobeli adobestock chill tired bedroom Android bored ,1
4933,I have about 4 of these. How many do you have? anxiety anxietydisorder Mentalhealth mentalillness gad ptsd ocd ,1
4934,Share in the comments! . . chiropractic chiropractor wellness health backpain chiropracticadjustment getadjusted neckpain chiro chiropracticworks adjustment healthylifestyle chiropractors lowbackpain chiropractichealth stress posture ,1
4935,"jennifer neugin Here’s my poetry collection that details my struggles with mentalhealth, gives advice to others and shares dark truths and uplifting hope. Along with open vulnerability, it’s got my entire heart and soul in it. I hope it can help someone out there. ",1
4936,Mint Scream! Our MintBean Hackathon Submission! { by } from mintbean tired spooky Halloween javascript htmlcanvas gamedevelopment hackathon webdevelopment ,1
4937,What Depression Looks Like The Hard-Hitting Truth! mindsjournal themindsjournal depression MentalHealthMatters ,1
4938,insert exp grinding noise* Live with MHS2~! twitchstreamer SupportSmallStreamers MentalHealthMatters TwitchAffilate ,1
4939,"In sum, stress is not the enemy. Rather, misusing it is. If you’re wanting to learn more about this awesome mechanism, I’m here to point you in the right direction. burnout wellness stress",0
4940,MentalHealth support for veterans can be accessed through specialist veterans’ support organisations Veterans First Point and Combat Stress. Find support here down arrow laptop laptop ,1
4941,"Dealing with anxiety can be extremely difficult. That's why it's so important for you to recognize it. If you can recognize the onset of anxiety, you'll have a much easier time dealing with it and reversing it. mentalhealth anxiety ",1
4942,rickygervais I’m literally counting the days… excited afterlife3,0
4943,"srfn fitness Thank you for the ongoing support. We all know how important supporting our students’ mentalhealth is, and that is my role. I teach Social Emotional Learning in special ed- K-6. Please help me support them with resources to teach them much needed skills ",0
4944,"Here’s to strong women may we know them, may we be them, may we raise them. women InternationalFriendshipDay beautiful selfie photooftheday photographer BreakingNews BREAKING Livestream quote OlympicGames italiairan happy ArtistOnTwitter Queens Seulgi ",0
4945,life/strong/woman/happy/female woman life strong happy womanzare ,0
4946,i just sat at a green light until it turned red.. pregnancy has made me dumb.. i am TIRED,1
4947,Do you want to learn more about Foundry? Have questions about Foundry's virtual services? Join our first Q&A session of the year on September 16th from 7-8PM (via zoom). Learn more and register at label virtualcare foundrybc mentalhealth ,1
4948,Looking forward to speaking with at the Centre for Mental Health Seminar today on TransHealthcare Transhealth Mentalhealth SuicideAwareness ,1
4949,RCSLT2021 offers a plethora of in-depth presentations on a variety of clinical areas. Keep your clinical expertise up to date by learning about the latest evidence in your area. Book here DevLangDis dysphagia mentalhealth PPI LDResearch MySLTday ,1
4950,"MentalHealthMatters After a school year shadowed by pandemic, young people are speaking candidly about what matters to them, including racism and their own mental health. It’s not just talk. ",1
4951,Let's normalise talking and typing mentalhealth No mother or father should have to tolerate the loss of their child thru' a failure of mental health services. ,1
4952,"CBCOlympics While Canada is celebrating TeamCanada, Gyms Fitness centres closed 395 days total during lockdown destroying business, increased mentalhealth obesity, suicides, food and drug addictions health hockey cdnpoli Paralympics Afghanistan Tokyo2020",1
4953,Do you feel autistic people are born anxious or are there other hidden systemic issues eroding the mental health of the autistic population? ActuallyAutistic mentalhealth - ,1
4954,We need an update from and today! LoveIsNotTourism liftthetravelban MentalHealthMatters ,1
4955,"The reason how we could fight Covid is that it was undisputedly declared a disease! But, what about the epidemic which either people are not familiar with, or,even if familiar, they prefer to deny its existence while ignoring it? MensHealth MentalHealth ",1
4956,"What do you know about disappointment? We've all felt it. Even Olympians like local ballarat legend, Steve Moneghetti feel it. But how do we deal with it? Hear more about that & other mentalhealth challenges @ AFTER DARK, Thurs 9th Sept. ",1
4957,"My new 3D relaxing app is now on waving hand Feel free to try it out, I'll be glad for the feedback! relax stress app ",0
4958,Well done Lawrence I wish I could av joined u on this one but just couldn’t.Ur an Asset to supporting and increasing awareness of MentalHealth Anxiety Stress etc Keep it going Man man running flexed biceps collision Wales I will be back man running flexed biceps ,1
